,rn_numbers,top_labels
161,RG-50.030.0176,"{'camp': 12.6, 'family': 11.1, 'food': 8.9, 'fear': 5.7, 'hospital': 5.2, 'Jewish': 5.0, 'war': 4.8, 'ghetto': 4.3, 'work': 3.3, 'school': 3.2, 'army': 3.1, 'survive': 3.0, 'buildings': 2.9, 'religion': 2.6, 'hunger': 2.5, 'shooting': 2.5, 'government': 2.3, 'kill': 2.3, 'relocation': 2.1, 'prisoners': 1.9, 'sick': 1.7, 'hiding': 1.6, 'police': 1.4, 'aid': 1.4, 'synagogue': 1.3, 'Nazi': 1.0, 'russian': 0.9, 'polish': 0.7, 'american': 0.7}"
162,RG-50.030.0177,"{'camp': 10.4, 'food': 8.4, 'family': 7.6, 'government': 5.9, 'Jewish': 5.8, 'ghetto': 5.5, 'war': 5.3, 'work': 4.7, 'school': 4.2, 'fear': 4.1, 'hospital': 4.0, 'relocation': 3.7, 'shooting': 3.2, 'hunger': 3.1, 'army': 3.1, 'buildings': 3.1, 'survive': 2.3, 'religion': 2.0, 'prisoners': 1.9, 'aid': 1.6, 'kill': 1.4, 'hiding': 1.3, 'Nazi': 1.2, 'american': 1.2, 'sick': 1.1, 'synagogue': 1.1, 'police': 1.0, 'russian': 1.0, 'polish': 0.6}"
163,RG-50.030.0178,"{'government': 12.3, 'camp': 7.9, 'hospital': 7.1, 'food': 7.0, 'war': 5.2, 'family': 4.7, 'Jewish': 4.7, 'work': 4.4, 'fear': 4.2, 'school': 3.7, 'army': 3.6, 'religion': 3.5, 'ghetto': 3.0, 'police': 3.0, 'survive': 2.9, 'hunger': 2.7, 'Nazi': 2.7, 'buildings': 2.7, 'relocation': 2.4, 'shooting': 2.1, 'kill': 1.9, 'prisoners': 1.7, 'russian': 1.5, 'aid': 1.5, 'hiding': 1.2, 'sick': 0.8, 'synagogue': 0.7, 'american': 0.7, 'polish': 0.2}"
164,RG-50.030.0180,"{'family': 13.1, 'camp': 9.8, 'food': 7.5, 'fear': 6.7, 'war': 6.0, 'Jewish': 5.8, 'kill': 5.1, 'work': 4.3, 'hospital': 4.2, 'relocation': 3.7, 'police': 3.1, 'school': 3.1, 'army': 3.0, 'survive': 2.8, 'religion': 2.6, 'ghetto': 2.5, 'shooting': 2.1, 'buildings': 1.8, 'government': 1.7, 'hunger': 1.6, 'hiding': 1.5, 'sick': 1.5, 'russian': 1.2, 'synagogue': 1.2, 'aid': 1.2, 'prisoners': 1.1, 'Nazi': 0.6, 'polish': 0.6, 'american': 0.3}"
165,RG-50.030.0181,"{'camp': 12.1, 'family': 11.0, 'war': 7.8, 'army': 7.8, 'religion': 5.3, 'Nazi': 4.6, 'government': 4.3, 'hospital': 4.3, 'fear': 3.9, 'food': 3.9, 'Jewish': 3.9, 'survive': 3.6, 'ghetto': 2.8, 'work': 2.8, 'school': 2.5, 'buildings': 2.5, 'police': 2.1, 'relocation': 2.1, 'american': 2.1, 'shooting': 1.8, 'polish': 1.4, 'synagogue': 1.4, 'hiding': 1.1, 'hunger': 1.1, 'kill': 1.1, 'prisoners': 0.7, 'russian': 0.7, 'aid': 0.7, 'sick': 0.4}"
166,RG-50.030.0182,"{'camp': 12.0, 'family': 10.1, 'war': 6.1, 'school': 5.3, 'fear': 5.1, 'Jewish': 4.8, 'government': 4.3, 'hospital': 4.3, 'army': 4.3, 'shooting': 3.7, 'american': 3.7, 'prisoners': 3.5, 'religion': 3.2, 'buildings': 3.2, 'food': 2.9, 'survive': 2.7, 'hunger': 2.4, 'Nazi': 2.4, 'work': 2.4, 'ghetto': 2.1, 'hiding': 2.1, 'sick': 2.1, 'aid': 2.1, 'relocation': 1.9, 'synagogue': 1.3, 'police': 0.8, 'polish': 0.5, 'russian': 0.5, 'kill': 0.3}"
167,RG-50.030.0183,"{'camp': 15.0, 'family': 12.8, 'food': 8.6, 'war': 7.6, 'hiding': 5.0, 'school': 4.8, 'religion': 4.0, 'Nazi': 3.8, 'hospital': 3.6, 'fear': 3.4, 'ghetto': 3.4, 'army': 3.4, 'government': 3.3, 'survive': 3.1, 'work': 3.1, 'hunger': 2.8, 'Jewish': 2.2, 'buildings': 2.2, 'american': 1.4, 'shooting': 1.2, 'synagogue': 1.2, 'prisoners': 1.0, 'sick': 0.9, 'relocation': 0.7, 'police': 0.5, 'aid': 0.5, 'kill': 0.3, 'polish': 0.0, 'russian': 0.0}"
168,RG-50.030.0184,"{'family': 12.8, 'food': 9.9, 'camp': 9.2, 'war': 6.9, 'fear': 5.7, 'work': 4.7, 'shooting': 4.4, 'hospital': 3.9, 'ghetto': 3.4, 'Jewish': 3.4, 'survive': 3.4, 'religion': 3.3, 'army': 3.1, 'hunger': 2.7, 'kill': 2.2, 'government': 2.1, 'Nazi': 2.1, 'relocation': 2.1, 'school': 2.1, 'sick': 1.9, 'buildings': 1.9, 'aid': 1.6, 'hiding': 1.4, 'police': 1.4, 'prisoners': 1.4, 'synagogue': 1.3, 'polish': 0.9, 'russian': 0.6, 'american': 0.2}"
169,RG-50.030.0185,"{'camp': 10.4, 'family': 9.2, 'aid': 8.2, 'food': 6.9, 'Jewish': 5.1, 'shooting': 4.3, 'hospital': 4.1, 'relocation': 4.1, 'army': 4.1, 'government': 3.9, 'work': 3.9, 'fear': 3.8, 'ghetto': 3.3, 'buildings': 3.1, 'hunger': 3.0, 'prisoners': 2.6, 'war': 2.6, 'hiding': 2.1, 'school': 2.1, 'kill': 2.0, 'religion': 2.0, 'Nazi': 1.6, 'survive': 1.5, 'polish': 1.4, 'police': 1.3, 'sick': 1.2, 'synagogue': 1.2, 'american': 0.7, 'russian': 0.5}"
170,RG-50.030.0186,"{'family': 16.0, 'camp': 11.3, 'school': 10.0, 'war': 7.9, 'fear': 7.2, 'food': 6.0, 'government': 5.3, 'survive': 4.2, 'Jewish': 3.3, 'army': 3.3, 'hospital': 2.8, 'religion': 2.7, 'work': 2.6, 'aid': 2.3, 'hunger': 1.9, 'ghetto': 1.8, 'Nazi': 1.7, 'sick': 1.7, 'shooting': 1.4, 'relocation': 1.3, 'buildings': 1.2, 'hiding': 0.9, 'american': 0.8, 'polish': 0.7, 'police': 0.6, 'prisoners': 0.6, 'kill': 0.1, 'russian': 0.1, 'synagogue': 0.1}"
171,RG-50.030.0187,"{'camp': 16.7, 'family': 9.7, 'food': 8.5, 'war': 5.1, 'fear': 4.9, 'Jewish': 4.7, 'hospital': 4.2, 'ghetto': 4.0, 'religion': 3.9, 'shooting': 3.4, 'army': 3.3, 'school': 3.2, 'prisoners': 2.9, 'hiding': 2.8, 'survive': 2.8, 'hunger': 2.5, 'government': 2.4, 'work': 2.4, 'buildings': 2.3, 'relocation': 2.0, 'Nazi': 1.4, 'synagogue': 1.3, 'kill': 1.1, 'police': 1.1, 'russian': 0.9, 'aid': 0.7, 'polish': 0.6, 'sick': 0.5, 'american': 0.5}"
172,RG-50.030.0188,"{'fear': 10.7, 'camp': 10.4, 'family': 9.8, 'Jewish': 9.5, 'food': 7.7, 'kill': 4.2, 'survive': 4.2, 'religion': 3.6, 'war': 3.6, 'work': 3.6, 'aid': 3.6, 'ghetto': 3.3, 'hunger': 3.3, 'hospital': 3.0, 'buildings': 2.4, 'prisoners': 1.8, 'school': 1.8, 'shooting': 1.8, 'government': 1.5, 'hiding': 1.5, 'polish': 1.5, 'police': 1.2, 'sick': 1.2, 'synagogue': 1.2, 'american': 1.2, 'army': 1.2, 'Nazi': 0.9, 'russian': 0.6, 'relocation': 0.3}"
173,RG-50.030.0189,"{'government': 10.9, 'war': 9.7, 'family': 8.8, 'Jewish': 8.8, 'camp': 5.8, 'religion': 5.0, 'food': 4.9, 'school': 4.5, 'Nazi': 4.2, 'hospital': 3.6, 'army': 3.6, 'fear': 3.4, 'work': 3.1, 'ghetto': 2.9, 'survive': 2.6, 'hunger': 2.3, 'relocation': 2.0, 'prisoners': 1.9, 'synagogue': 1.9, 'aid': 1.5, 'police': 1.4, 'american': 1.4, 'buildings': 1.2, 'shooting': 1.0, 'sick': 0.9, 'hiding': 0.8, 'polish': 0.8, 'kill': 0.7, 'russian': 0.3}"
174,RG-50.030.0191,"{'camp': 13.9, 'family': 8.8, 'government': 8.4, 'war': 7.2, 'army': 7.0, 'food': 5.3, 'shooting': 5.0, 'buildings': 4.6, 'Jewish': 4.2, 'school': 3.3, 'survive': 3.3, 'fear': 3.1, 'ghetto': 3.1, 'hospital': 2.4, 'Nazi': 2.4, 'prisoners': 2.0, 'religion': 2.0, 'american': 2.0, 'hunger': 1.8, 'synagogue': 1.8, 'hiding': 1.3, 'police': 1.3, 'kill': 1.1, 'work': 1.1, 'polish': 0.9, 'aid': 0.9, 'russian': 0.7, 'sick': 0.6, 'relocation': 0.4}"
175,RG-50.030.0192,"{'family': 11.5, 'camp': 8.9, 'food': 7.9, 'war': 7.8, 'Jewish': 6.0, 'fear': 5.5, 'school': 5.4, 'survive': 5.3, 'hospital': 4.5, 'government': 4.0, 'religion': 3.5, 'army': 2.9, 'ghetto': 2.7, 'hiding': 2.7, 'hunger': 2.7, 'shooting': 2.5, 'work': 2.5, 'buildings': 2.3, 'sick': 1.7, 'aid': 1.4, 'prisoners': 1.3, 'kill': 1.2, 'Nazi': 1.1, 'police': 1.1, 'synagogue': 1.1, 'american': 0.9, 'relocation': 0.7, 'polish': 0.4, 'russian': 0.4}"
176,RG-50.030.0194,"{'family': 10.7, 'school': 10.5, 'camp': 8.2, 'fear': 8.0, 'food': 7.6, 'war': 6.9, 'hospital': 5.0, 'survive': 5.0, 'Jewish': 4.8, 'religion': 4.2, 'work': 3.5, 'buildings': 3.1, 'army': 2.9, 'government': 2.6, 'aid': 2.0, 'prisoners': 1.9, 'synagogue': 1.8, 'hunger': 1.6, 'shooting': 1.5, 'sick': 1.3, 'Nazi': 1.2, 'police': 1.2, 'american': 1.0, 'ghetto': 0.9, 'hiding': 0.7, 'kill': 0.6, 'relocation': 0.6, 'russian': 0.4, 'polish': 0.3}"
177,RG-50.030.0195,"{'camp': 10.9, 'family': 10.6, 'hospital': 5.7, 'Jewish': 5.3, 'fear': 5.1, 'food': 5.0, 'war': 5.0, 'survive': 4.6, 'religion': 4.4, 'government': 4.3, 'school': 4.1, 'ghetto': 3.8, 'work': 3.8, 'buildings': 3.8, 'relocation': 3.1, 'shooting': 3.1, 'aid': 2.5, 'army': 2.1, 'kill': 1.8, 'synagogue': 1.8, 'hiding': 1.6, 'hunger': 1.6, 'prisoners': 1.5, 'russian': 1.2, 'sick': 1.0, 'police': 0.9, 'american': 0.6, 'Nazi': 0.4, 'polish': 0.4}"
178,RG-50.030.0196,"{'family': 13.0, 'camp': 11.4, 'fear': 9.2, 'food': 7.6, 'hospital': 6.0, 'Jewish': 5.5, 'religion': 4.6, 'school': 4.3, 'war': 3.7, 'work': 3.7, 'survive': 3.3, 'ghetto': 2.3, 'police': 2.3, 'aid': 2.3, 'relocation': 2.2, 'government': 2.1, 'buildings': 2.0, 'prisoners': 1.9, 'shooting': 1.9, 'army': 1.7, 'synagogue': 1.5, 'Nazi': 1.4, 'kill': 1.2, 'hunger': 1.1, 'russian': 1.0, 'hiding': 0.9, 'polish': 0.9, 'sick': 0.8, 'american': 0.2}"
179,RG-50.030.0197,"{'family': 13.8, 'camp': 9.2, 'fear': 8.4, 'school': 7.3, 'food': 6.5, 'hunger': 5.9, 'war': 5.8, 'religion': 5.4, 'hospital': 4.6, 'ghetto': 4.2, 'Jewish': 3.8, 'work': 3.6, 'survive': 3.1, 'sick': 2.0, 'army': 2.0, 'relocation': 1.8, 'synagogue': 1.5, 'aid': 1.5, 'government': 1.4, 'kill': 1.1, 'Nazi': 1.1, 'prisoners': 1.1, 'shooting': 1.1, 'hiding': 0.9, 'american': 0.8, 'buildings': 0.8, 'polish': 0.7, 'police': 0.4, 'russian': 0.3}"
180,RG-50.030.0198,"{'government': 10.4, 'family': 8.6, 'Jewish': 6.1, 'food': 5.7, 'camp': 5.6, 'fear': 5.4, 'religion': 5.2, 'hospital': 5.1, 'work': 5.0, 'war': 4.8, 'school': 4.3, 'police': 3.7, 'relocation': 3.5, 'survive': 3.3, 'army': 2.6, 'shooting': 2.5, 'ghetto': 2.3, 'aid': 2.2, 'buildings': 2.0, 'sick': 1.8, 'russian': 1.5, 'hunger': 1.3, 'kill': 1.2, 'polish': 1.2, 'synagogue': 1.2, 'hiding': 1.1, 'prisoners': 0.9, 'Nazi': 0.8, 'american': 0.8}"
181,RG-50.030.0199,"{'family': 11.6, 'camp': 8.3, 'food': 7.9, 'Jewish': 6.5, 'war': 6.1, 'fear': 5.5, 'shooting': 5.1, 'hospital': 4.8, 'work': 4.3, 'kill': 3.3, 'government': 3.2, 'ghetto': 3.1, 'school': 3.1, 'survive': 2.9, 'relocation': 2.8, 'religion': 2.4, 'hunger': 2.3, 'police': 2.1, 'army': 2.1, 'buildings': 1.8, 'hiding': 1.7, 'aid': 1.7, 'prisoners': 1.5, 'synagogue': 1.5, 'russian': 1.4, 'polish': 1.2, 'sick': 0.8, 'Nazi': 0.7, 'american': 0.3}"
182,RG-50.030.0200,"{'camp': 15.4, 'war': 6.2, 'hunger': 5.9, 'work': 5.6, 'food': 5.3, 'school': 5.3, 'family': 5.1, 'prisoners': 4.8, 'survive': 4.3, 'ghetto': 4.0, 'fear': 3.8, 'Jewish': 3.3, 'relocation': 3.2, 'buildings': 3.2, 'government': 2.9, 'religion': 2.7, 'hospital': 2.5, 'army': 2.5, 'shooting': 2.4, 'aid': 1.9, 'russian': 1.6, 'sick': 1.4, 'polish': 1.3, 'kill': 1.1, 'police': 1.1, 'synagogue': 1.1, 'hiding': 0.8, 'Nazi': 0.6, 'american': 0.6}"
183,RG-50.030.0201,"{'family': 10.4, 'camp': 8.1, 'war': 7.7, 'hospital': 6.9, 'Jewish': 6.6, 'food': 6.2, 'fear': 5.4, 'government': 5.4, 'ghetto': 5.0, 'school': 3.9, 'work': 3.9, 'buildings': 3.9, 'religion': 3.5, 'relocation': 3.1, 'hunger': 2.3, 'army': 2.3, 'prisoners': 1.9, 'russian': 1.9, 'shooting': 1.9, 'survive': 1.9, 'hiding': 1.5, 'synagogue': 1.5, 'aid': 1.5, 'american': 1.2, 'polish': 0.8, 'kill': 0.4, 'Nazi': 0.4, 'sick': 0.4, 'police': 0.0}"
184,RG-50.030.0202,"{'family': 14.3, 'camp': 13.3, 'religion': 6.5, 'war': 6.5, 'fear': 6.2, 'Jewish': 5.5, 'government': 5.3, 'school': 5.3, 'food': 3.8, 'survive': 3.8, 'work': 3.3, 'ghetto': 2.9, 'hospital': 2.9, 'aid': 2.9, 'hunger': 2.6, 'army': 2.6, 'synagogue': 2.1, 'relocation': 1.5, 'Nazi': 1.4, 'hiding': 1.2, 'russian': 1.2, 'shooting': 1.0, 'buildings': 1.0, 'american': 0.9, 'police': 0.5, 'prisoners': 0.5, 'kill': 0.3, 'sick': 0.3, 'polish': 0.2}"
185,RG-50.030.0203,"{'camp': 13.7, 'family': 13.3, 'fear': 9.2, 'war': 6.2, 'hunger': 6.0, 'school': 6.0, 'food': 4.9, 'ghetto': 4.2, 'government': 3.8, 'Nazi': 3.8, 'relocation': 3.1, 'hospital': 3.0, 'Jewish': 2.5, 'religion': 2.4, 'work': 2.3, 'survive': 2.2, 'hiding': 1.9, 'shooting': 1.9, 'synagogue': 1.8, 'army': 1.7, 'buildings': 1.4, 'aid': 1.3, 'kill': 0.8, 'prisoners': 0.7, 'polish': 0.4, 'american': 0.4, 'police': 0.3, 'russian': 0.3, 'sick': 0.3}"
186,RG-50.030.0204,"{'camp': 9.7, 'religion': 8.3, 'family': 8.2, 'fear': 7.3, 'war': 5.8, 'food': 5.2, 'government': 4.5, 'Jewish': 4.5, 'hospital': 4.4, 'army': 4.4, 'school': 4.0, 'ghetto': 3.6, 'buildings': 3.6, 'survive': 2.9, 'work': 2.6, 'hunger': 2.4, 'shooting': 2.3, 'Nazi': 2.1, 'sick': 2.1, 'prisoners': 2.0, 'hiding': 1.9, 'kill': 1.7, 'synagogue': 1.7, 'police': 1.3, 'aid': 1.1, 'relocation': 1.0, 'polish': 0.6, 'russian': 0.6, 'american': 0.3}"
187,RG-50.030.0205,"{'camp': 11.5, 'food': 8.4, 'war': 7.3, 'family': 7.1, 'work': 7.1, 'hospital': 5.8, 'ghetto': 4.7, 'Jewish': 4.7, 'fear': 4.1, 'government': 3.9, 'relocation': 3.3, 'religion': 3.1, 'army': 3.0, 'prisoners': 2.6, 'shooting': 2.6, 'synagogue': 2.5, 'survive': 2.4, 'buildings': 2.2, 'school': 1.8, 'sick': 1.8, 'hiding': 1.6, 'Nazi': 1.4, 'aid': 1.4, 'hunger': 1.3, 'kill': 1.2, 'polish': 0.9, 'police': 0.8, 'american': 0.8, 'russian': 0.4}"
188,RG-50.030.0206,"{'family': 10.3, 'camp': 10.2, 'food': 8.6, 'fear': 6.2, 'Jewish': 5.9, 'government': 5.4, 'war': 5.1, 'synagogue': 4.4, 'buildings': 4.3, 'ghetto': 3.9, 'army': 3.7, 'religion': 3.6, 'survive': 2.9, 'hunger': 2.8, 'hospital': 2.7, 'work': 2.6, 'Nazi': 2.4, 'school': 2.4, 'police': 2.1, 'relocation': 1.9, 'aid': 1.9, 'prisoners': 1.8, 'shooting': 1.2, 'polish': 1.1, 'american': 0.9, 'hiding': 0.8, 'sick': 0.5, 'kill': 0.4, 'russian': 0.2}"
189,RG-50.030.0207,"{'family': 12.3, 'war': 9.8, 'camp': 8.3, 'hiding': 8.0, 'food': 7.6, 'school': 6.9, 'Jewish': 4.7, 'survive': 4.0, 'work': 4.0, 'army': 3.6, 'ghetto': 3.3, 'religion': 3.3, 'fear': 2.9, 'hunger': 2.5, 'shooting': 2.5, 'sick': 2.5, 'synagogue': 1.8, 'aid': 1.8, 'buildings': 1.8, 'kill': 1.4, 'relocation': 1.4, 'hospital': 1.1, 'american': 1.1, 'government': 0.7, 'police': 0.7, 'prisoners': 0.7, 'Nazi': 0.4, 'polish': 0.4, 'russian': 0.4}"
190,RG-50.030.0208,"{'camp': 16.8, 'family': 8.7, 'fear': 6.6, 'food': 6.2, 'work': 5.7, 'survive': 5.1, 'war': 5.1, 'army': 4.3, 'hospital': 4.0, 'kill': 3.4, 'religion': 3.2, 'Jewish': 2.8, 'synagogue': 2.6, 'ghetto': 2.5, 'government': 2.3, 'shooting': 2.3, 'polish': 2.1, 'school': 2.1, 'relocation': 1.9, 'prisoners': 1.7, 'buildings': 1.7, 'hiding': 1.5, 'hunger': 1.5, 'russian': 1.5, 'aid': 1.5, 'police': 1.3, 'Nazi': 0.8, 'sick': 0.6, 'american': 0.4}"
191,RG-50.030.0210,"{'camp': 18.5, 'family': 8.8, 'Jewish': 6.5, 'food': 6.1, 'buildings': 5.9, 'hospital': 5.2, 'army': 4.7, 'government': 4.1, 'fear': 3.8, 'work': 3.6, 'prisoners': 3.2, 'war': 2.9, 'religion': 2.7, 'Nazi': 2.5, 'survive': 2.5, 'ghetto': 2.3, 'aid': 2.3, 'hunger': 2.0, 'american': 1.8, 'kill': 1.6, 'hiding': 1.4, 'police': 1.4, 'school': 1.4, 'shooting': 1.4, 'relocation': 1.1, 'sick': 1.1, 'synagogue': 0.7, 'russian': 0.5, 'polish': 0.2}"
192,RG-50.030.0211,"{'family': 10.0, 'food': 7.5, 'camp': 7.1, 'war': 6.5, 'ghetto': 6.2, 'hospital': 4.9, 'government': 4.8, 'Jewish': 4.6, 'army': 4.3, 'school': 4.2, 'fear': 3.8, 'relocation': 3.5, 'shooting': 3.2, 'polish': 2.9, 'work': 2.9, 'police': 2.7, 'hunger': 2.6, 'buildings': 2.4, 'survive': 2.0, 'kill': 1.8, 'Nazi': 1.7, 'religion': 1.6, 'aid': 1.6, 'prisoners': 1.5, 'russian': 1.5, 'synagogue': 1.4, 'hiding': 1.3, 'sick': 0.7, 'american': 0.4}"
193,RG-50.030.0212,"{'camp': 16.6, 'family': 9.8, 'fear': 6.7, 'food': 6.6, 'war': 5.5, 'shooting': 4.8, 'survive': 4.8, 'ghetto': 4.7, 'Jewish': 4.3, 'government': 3.3, 'hospital': 3.1, 'school': 2.8, 'kill': 2.7, 'religion': 2.7, 'relocation': 2.5, 'buildings': 2.4, 'hiding': 2.1, 'Nazi': 2.1, 'aid': 1.9, 'army': 1.7, 'work': 1.6, 'hunger': 1.5, 'police': 1.5, 'prisoners': 1.1, 'russian': 1.1, 'polish': 0.8, 'synagogue': 0.8, 'sick': 0.5, 'american': 0.0}"
194,RG-50.030.0215,"{'government': 15.5, 'camp': 8.2, 'food': 6.2, 'family': 5.8, 'work': 5.1, 'war': 4.9, 'army': 4.5, 'russian': 4.1, 'Jewish': 3.9, 'hospital': 3.3, 'ghetto': 3.2, 'prisoners': 3.2, 'school': 3.2, 'fear': 3.1, 'relocation': 3.0, 'survive': 3.0, 'shooting': 2.3, 'hunger': 2.2, 'religion': 1.9, 'aid': 1.9, 'buildings': 1.9, 'american': 1.8, 'polish': 1.5, 'kill': 1.4, 'synagogue': 1.4, 'Nazi': 1.3, 'police': 1.3, 'hiding': 0.7, 'sick': 0.3}"
195,RG-50.030.0216,"{'work': 9.4, 'family': 9.1, 'camp': 8.6, 'food': 6.3, 'fear': 5.8, 'Jewish': 5.6, 'school': 5.6, 'hospital': 5.1, 'buildings': 4.3, 'survive': 3.8, 'relocation': 3.3, 'shooting': 3.3, 'war': 3.3, 'ghetto': 2.5, 'sick': 2.3, 'government': 2.0, 'kill': 2.0, 'Nazi': 2.0, 'army': 2.0, 'police': 1.8, 'russian': 1.8, 'aid': 1.8, 'american': 1.8, 'prisoners': 1.5, 'hiding': 1.0, 'hunger': 1.0, 'polish': 1.0, 'synagogue': 1.0, 'religion': 0.8}"
196,RG-50.030.0217,"{'Jewish': 10.5, 'buildings': 9.0, 'camp': 8.2, 'relocation': 7.9, 'ghetto': 7.6, 'war': 6.1, 'food': 5.5, 'government': 5.2, 'family': 4.7, 'fear': 3.5, 'hospital': 3.2, 'hunger': 3.2, 'shooting': 2.9, 'synagogue': 2.6, 'school': 2.3, 'army': 2.3, 'hiding': 1.7, 'prisoners': 1.7, 'religion': 1.7, 'work': 1.7, 'aid': 1.7, 'survive': 1.5, 'Nazi': 1.2, 'sick': 1.2, 'police': 0.9, 'kill': 0.6, 'polish': 0.6, 'american': 0.6, 'russian': 0.0}"
197,RG-50.030.0218,"{'camp': 12.3, 'family': 10.3, 'food': 5.6, 'buildings': 5.1, 'war': 4.8, 'hospital': 4.7, 'Jewish': 4.5, 'fear': 4.1, 'religion': 4.1, 'hiding': 3.7, 'ghetto': 3.4, 'relocation': 3.2, 'prisoners': 3.0, 'army': 3.0, 'school': 2.9, 'work': 2.9, 'shooting': 2.8, 'hunger': 2.5, 'american': 2.3, 'government': 1.9, 'kill': 1.9, 'police': 1.9, 'survive': 1.9, 'aid': 1.8, 'russian': 1.5, 'Nazi': 1.1, 'synagogue': 1.1, 'polish': 0.7, 'sick': 0.7}"
198,RG-50.030.0219,"{'government': 14.9, 'Nazi': 9.8, 'war': 8.7, 'family': 8.0, 'camp': 7.7, 'food': 3.9, 'Jewish': 3.9, 'work': 3.4, 'buildings': 3.1, 'fear': 2.9, 'prisoners': 2.9, 'school': 2.9, 'hospital': 2.8, 'american': 2.8, 'ghetto': 2.6, 'army': 2.6, 'survive': 2.5, 'religion': 2.3, 'hunger': 1.6, 'shooting': 1.6, 'aid': 1.6, 'police': 1.5, 'hiding': 1.0, 'kill': 1.0, 'polish': 1.0, 'synagogue': 1.0, 'relocation': 0.8, 'russian': 0.7, 'sick': 0.5}"
199,RG-50.030.0220,"{'family': 10.9, 'camp': 10.2, 'fear': 5.8, 'ghetto': 5.7, 'Jewish': 5.7, 'war': 5.5, 'food': 4.0, 'government': 3.8, 'aid': 3.8, 'relocation': 3.6, 'work': 3.6, 'buildings': 3.5, 'hospital': 3.3, 'school': 3.3, 'shooting': 2.9, 'army': 2.9, 'survive': 2.7, 'prisoners': 2.4, 'religion': 2.2, 'sick': 2.0, 'hiding': 1.8, 'polish': 1.8, 'russian': 1.8, 'hunger': 1.6, 'police': 1.5, 'kill': 1.1, 'Nazi': 1.1, 'american': 0.7, 'synagogue': 0.5}"
200,RG-50.030.0221,"{'hospital': 8.9, 'family': 7.3, 'Jewish': 7.3, 'fear': 6.9, 'camp': 6.1, 'war': 6.0, 'government': 5.4, 'food': 5.1, 'ghetto': 4.5, 'religion': 4.4, 'school': 4.2, 'relocation': 3.7, 'survive': 3.2, 'work': 3.2, 'aid': 2.5, 'hiding': 2.0, 'kill': 2.0, 'shooting': 1.9, 'army': 1.9, 'sick': 1.8, 'hunger': 1.6, 'polish': 1.6, 'russian': 1.6, 'Nazi': 1.5, 'synagogue': 1.3, 'buildings': 1.3, 'police': 1.2, 'prisoners': 0.7, 'american': 0.7}"
201,RG-50.030.0222,"{'camp': 13.9, 'family': 12.9, 'food': 9.0, 'school': 5.3, 'Jewish': 5.2, 'war': 4.8, 'work': 4.4, 'hospital': 4.2, 'army': 4.0, 'Nazi': 3.7, 'ghetto': 3.2, 'government': 3.2, 'fear': 3.1, 'religion': 2.9, 'aid': 2.6, 'survive': 2.1, 'prisoners': 1.9, 'hiding': 1.6, 'relocation': 1.6, 'police': 1.5, 'sick': 1.5, 'hunger': 1.3, 'buildings': 1.3, 'kill': 1.0, 'russian': 1.0, 'synagogue': 0.8, 'polish': 0.6, 'shooting': 0.6, 'american': 0.6}"
202,RG-50.030.0223,"{'camp': 18.6, 'school': 8.5, 'government': 7.9, 'prisoners': 7.1, 'family': 6.5, 'war': 5.9, 'food': 4.5, 'Jewish': 4.2, 'survive': 4.2, 'fear': 3.7, 'hospital': 3.1, 'religion': 2.8, 'Nazi': 2.5, 'synagogue': 2.5, 'american': 2.5, 'army': 2.5, 'hunger': 1.7, 'aid': 1.7, 'buildings': 1.7, 'ghetto': 1.4, 'work': 1.4, 'police': 1.1, 'shooting': 1.1, 'hiding': 0.6, 'kill': 0.6, 'polish': 0.6, 'relocation': 0.6, 'sick': 0.3, 'russian': 0.0}"
203,RG-50.030.0224,"{'family': 13.1, 'food': 11.3, 'camp': 8.7, 'fear': 6.9, 'work': 5.5, 'hospital': 5.3, 'war': 4.5, 'Jewish': 4.3, 'army': 4.1, 'survive': 3.6, 'school': 3.5, 'kill': 2.9, 'religion': 2.9, 'ghetto': 2.8, 'buildings': 2.3, 'relocation': 2.1, 'hunger': 2.0, 'sick': 2.0, 'prisoners': 1.9, 'shooting': 1.9, 'synagogue': 1.4, 'police': 1.3, 'aid': 1.3, 'government': 1.1, 'hiding': 1.0, 'polish': 0.9, 'Nazi': 0.7, 'american': 0.3, 'russian': 0.2}"
204,RG-50.030.0225,"{'camp': 14.3, 'family': 14.0, 'food': 9.0, 'hospital': 5.1, 'war': 4.8, 'work': 4.8, 'survive': 4.5, 'Jewish': 4.3, 'fear': 4.0, 'school': 4.0, 'kill': 2.9, 'religion': 2.9, 'ghetto': 2.6, 'hunger': 2.6, 'army': 2.4, 'shooting': 2.3, 'government': 2.1, 'aid': 2.1, 'hiding': 1.6, 'prisoners': 1.3, 'relocation': 1.3, 'buildings': 1.3, 'sick': 1.2, 'polish': 1.1, 'Nazi': 1.0, 'synagogue': 0.9, 'police': 0.8, 'russian': 0.4, 'american': 0.4}"
